,t,x,y,etype,priority_s,id,F1-0-x,F1-0-y,F1-1-x,F1-1-y,F2-2-x,F2-2-y,F2-3-x,F2-3-y,P1-4-x,P1-4-y,P1-5-x,P1-5-y,P2-6-x,P2-6-y,P2-7-x,P2-7-y,H1-8-x,H1-8-y,H1-9-x,H1-9-y,H2-10-x,H2-10-y,H2-11-x,H2-11-y,points,done
407,236422.58251150348,68.46540353636922,70.85739772896255,medical,600,407,7.179819967537315,13.684149436310287,123.1029831902761,60.18997491311306,112.28147644997576,183.05118174863188,40.43135579332957,107.33203165211138,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2753,
26,236553.13595817747,174.10371396735337,59.68895828972658,medical,600,26,7.179819967537315,13.684149436310287,123.1029831902761,60.18997491311306,112.28147644997576,183.05118174863188,68.46540353636922,70.85739772896255,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,181.3534623049145,75.12910676039752,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2746,
16,236684.88338889327,113.43601029570046,143.5828541437952,fire,120,16,7.179819967537315,13.684149436310287,123.1029831902761,60.18997491311306,112.28147644997576,183.05118174863188,68.46540353636922,70.85739772896255,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2739,
169,237446.0666306181,36.29782944462519,117.06592505557089,medical,120,169,7.179819967537315,13.684149436310287,123.1029831902761,60.18997491311306,113.43601029570046,143.5828541437952,68.46540353636922,70.85739772896255,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2749,
493,237958.26048377567,104.87708024516328,48.19376646270164,medical,600,493,7.179819967537315,13.684149436310287,123.1029831902761,60.18997491311306,113.43601029570046,143.5828541437952,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2755,
28,238073.51374736603,119.7889168920458,97.72114160578955,fire,60,28,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,113.43601029570046,143.5828541437952,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2747,
197,238704.8224038529,199.48518459124307,149.3532733475854,police,60,197,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,119.7889168920458,97.72114160578955,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,144.21213574922987,193.6797250622949,90.01395144938162,150.3553573001023,2756,
274,238765.3030230253,172.42200272241328,115.15183214736622,medical,120,274,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,119.7889168920458,97.72114160578955,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,123.10298683762171,165.329724306404,90.01395144938162,150.3553573001023,2754,
284,239540.7837735629,112.89835668055986,127.05966381211869,medical,120,284,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,172.42200272241328,115.15183214736622,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,199.48518459124307,149.3532733475854,90.01395144938162,150.3553573001023,2776,
58,240801.55157806928,187.14685748896463,1.86309137684928,medical,600,58,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,172.42200272241328,115.15183214736622,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,174.10371396735337,59.68895828972658,18.34271393181868,182.10099074548185,199.48518459124307,149.3532733475854,112.89835668055986,127.05966381211869,2795,
317,241178.32351113047,82.97938116380108,79.29079309404956,police,60,317,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,172.42200272241328,115.15183214736622,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,18.34271393181868,182.10099074548185,199.48518459124307,149.3532733475854,112.89835668055986,127.05966381211869,2792,
60,241900.8307759694,176.1728347372879,175.85404849690855,police,120,60,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,172.42200272241328,115.15183214736622,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,18.34271393181868,182.10099074548185,199.48518459124307,149.3532733475854,82.97938116380108,79.29079309404956,2803,
184,242157.1836425092,101.5475351619313,164.10989463711567,police,300,184,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,172.42200272241328,115.15183214736622,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,123.13044281023129,187.81061314273103,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,18.34271393181868,182.10099074548185,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2805,
314,242168.88919615195,142.28019542380014,103.18187751049705,fire,60,314,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,172.42200272241328,115.15183214736622,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,44.963154514880685,68.58220782398918,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,18.34271393181868,182.10099074548185,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2805,
368,242284.0472568489,45.09405694309334,189.49662736192948,medical,120,368,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,142.28019542380014,103.18187751049705,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,18.34271393181868,182.10099074548185,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2803,
420,242360.3199561225,175.67992430284565,95.4897040881793,fire,60,420,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,142.28019542380014,103.18187751049705,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2803,
63,243370.6570179053,26.858222878673544,23.08573408382044,fire,120,63,7.179819967537315,13.684149436310287,104.87708024516328,48.19376646270164,175.67992430284565,95.4897040881793,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2818,
81,243450.2667721663,23.06835037028552,194.0801222044456,fire,120,81,26.858222878673544,23.08573408382044,104.87708024516328,48.19376646270164,175.67992430284565,95.4897040881793,36.29782944462519,117.06592505557089,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2818,
222,243723.65834926043,21.669220439846136,46.76438044231664,fire,120,222,26.858222878673544,23.08573408382044,104.87708024516328,48.19376646270164,175.67992430284565,95.4897040881793,23.06835037028552,194.0801222044456,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2820,
126,244029.17914190743,39.66595541834306,118.41957224997044,medical,60,126,21.669220439846136,46.76438044231664,104.87708024516328,48.19376646270164,175.67992430284565,95.4897040881793,23.06835037028552,194.0801222044456,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,82.97938116380108,79.29079309404956,2823,
111,244358.6376069179,59.722530474476685,77.99732961274377,police,300,111,21.669220439846136,46.76438044231664,104.87708024516328,48.19376646270164,175.67992430284565,95.4897040881793,23.06835037028552,194.0801222044456,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,39.66595541834306,118.41957224997044,2827,
148,244708.028155056,127.5739310211855,150.55843515825077,fire,30,148,21.669220439846136,46.76438044231664,104.87708024516328,48.19376646270164,175.67992430284565,95.4897040881793,23.06835037028552,194.0801222044456,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,59.722530474476685,77.99732961274377,2827,
32,245423.17777953364,33.02539179482553,105.5347574836508,medical,120,32,21.669220439846136,46.76438044231664,104.87708024516328,48.19376646270164,127.5739310211855,150.55843515825077,23.06835037028552,194.0801222044456,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,59.722530474476685,77.99732961274377,2838,
180,245478.1444195451,129.54193775675174,30.79422488566561,medical,120,180,21.669220439846136,46.76438044231664,104.87708024516328,48.19376646270164,127.5739310211855,150.55843515825077,23.06835037028552,194.0801222044456,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,33.02539179482553,105.5347574836508,2837,
350,246101.8753992752,6.477064795933396,30.687632678541625,police,120,350,21.669220439846136,46.76438044231664,129.54193775675174,30.79422488566561,127.5739310211855,150.55843515825077,23.06835037028552,194.0801222044456,28.9375960641016,25.99842628868736,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,33.02539179482553,105.5347574836508,2845,
121,246139.3611199843,39.87213647250658,4.076003464066469,fire,30,121,21.669220439846136,46.76438044231664,129.54193775675174,30.79422488566561,127.5739310211855,150.55843515825077,23.06835037028552,194.0801222044456,6.477064795933396,30.687632678541625,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,33.02539179482553,105.5347574836508,2844,
348,246963.01151567436,28.555893672509946,121.51458066417106,police,60,348,39.87213647250658,4.076003464066469,129.54193775675174,30.79422488566561,127.5739310211855,150.55843515825077,23.06835037028552,194.0801222044456,6.477064795933396,30.687632678541625,125.85209612048736,119.38192319063874,101.5475351619313,164.10989463711567,169.2207426589711,18.459693542546685,187.14685748896463,1.86309137684928,45.09405694309334,189.49662736192948,176.1728347372879,175.85404849690855,33.02539179482553,105.5347574836508,2857,
